cx,cy
582601.5900499617,6146205.11984801
582533.6590350113,2052882312.8582883
582405.8741763828,6146390.298821055
582538.7975905503,6146490.125827762
582533.6590382268,2052882867.5927825
582578.6708710825,6146434.245474661
582694.2470950597,2052815066.7179513
582655.2796370472,2052823832.3379056
582673.2502602848,2052823917.4995105
582705.5032352442,6146270.127863608
582717.5439077354,6146320.629938384
582774.1818350377,6146562.540777313
582824.8288117727,6146454.5721074985
582910.2892924424,6146364.119057814
582968.8627467428,6146693.8542308975
583121.3965500349,6146738.383694398
583057.3070510094,6146815.219892606
582864.7869804722,6146423.998675122
583098.0092889309,6146602.6821060395
583181.6740384289,6146550.57820389
583285.3764135087,6146692.619598057
583377.4556369606,6146741.956641233
583520.5202742763,6146756.978576368
583394.0681990976,6146828.137805815
583495.574968707,6146983.825603498
582546.7618982419,6146076.67553914
582685.9593444809,6145795.183188119
582782.8121430395,2052763706.6242359
583372.5886703695,6147920.189430133
583512.7512824942,6148349.7629796835
584051.3214443363,6148458.006157377
584125.2562725275,6148503.3409365425
584120.3066292889,6148343.961702707
584195.7714269354,6148387.8589619305
584097.2225137529,6148381.559288711
584078.3872785477,6148412.680526768
584126.270079878,6148419.37417218
584173.8316504472,6148425.353319193
584154.462891764,6148456.637338607
584985.9462152198,2053932682.5680914
585610.5605890295,6150029.79062224
585413.8466127921,6149826.608281157
585615.8001870924,6149984.506261282
585795.2849195785,6150163.591519634
585742.5633292892,6150191.093867001
585838.2865008414,6150096.016836259
585915.3637144411,6150144.848347765
586011.4796082592,6150206.869667116
585699.4084993347,6149741.565924649
585711.2182607261,6150004.822195016
587446.3832997957,6151266.959952859
587469.1107390664,6151331.055099199
587376.0728299784,6150821.098028636
587433.9879968336,6151169.363925575
587166.9900703816,6151169.407794531
588297.0144988721,6151430.677486029
588189.4203122185,6151320.859825311
588420.844660616,2054543976.7339656
588205.8879398248,6151253.935099361
588431.5167177466,2054554961.7213104
588239.0905165605,6151118.057557942
588223.2285791138,6151185.765550707
588399.2049510272,6151173.482402571
588317.7949570016,6151218.01860625
588415.6591807319,6151251.256021013
587074.4200906957,6151185.222104852
587065.2446684178,6151231.785967552
588602.1590435186,2054481737.525956
588154.1463339814,6150674.919895951
588139.384291856,6150843.654765194
588162.2033712906,6150790.947580676
588216.5337067652,6150814.786185666
584985.9466480988,2053935899.0107236
585105.4374256531,6149498.787547978
585111.6788696372,2053954326.0561507
585111.6789826406,2053958843.4504561
587918.7206969209,6151081.00451173
587637.4598341177,6151167.408714572
587612.1272240119,6151070.083824805
587560.7212547399,6151135.6625265945
587733.6955892227,6150982.760099427
584258.0204424781,6143366.425207511
586289.9107885032,2051987199.6701736
585542.7613843756,6143189.3164786305
585896.4662912237,6143356.356778885
585824.4566306993,6143371.313770924
585713.4700435577,6143284.019453786
585601.5859339301,6143485.434112279
581481.4685026582,6145373.196650911
581629.8760238423,6145321.63191466
580529.8073130879,6141992.17245016
582871.8882011847,2052390787.7268262
580400.8269291961,6142480.950483763
580594.7721487447,6142413.334751734
579788.1291370519,6142522.787314653
581243.5021178969,6143763.700789348
581208.9920405067,6143670.191341213
581116.6025546307,6143588.874788859
581885.1971708713,6143889.184555362
581946.9582768332,6143865.748774279
580918.9413320852,6142083.414083885
580893.0708570522,6142059.909624281
580864.1758668345,6142036.833914184
581814.4509404193,6145224.131974258
581752.5572468562,6145187.875791252
583568.726849469,6148604.766987981
583543.7886952155,6148590.046452741
578736.8398109757,6139192.404262495
578643.6635904638,6139189.226907325
578492.8341293343,6139179.689382212
578761.72944705,6139154.589532358
578290.7728772659,6139140.115483902
578670.4416234632,6139134.49462539
578520.1801307146,6139095.469619314
578335.1704287847,6139051.170200007
578285.601193911,6139125.256124961
578816.2135250452,6139085.035582074
578723.1703539497,6139046.69357355
578127.127451348,6139017.196390374
578616.9249981552,6138998.711014022
578882.6420607474,6138998.685523052
578110.5352952487,2050384555.9195535
578774.7649242295,6138951.0330492025
578522.0476014215,6138953.458654015
578012.202996161,6138960.082965538
578413.6594475897,6138924.762515453
578949.5317289722,6138912.2102867635
578224.17136719,6138861.2853092635
578669.2044185606,6138901.528533489
577843.0195462292,6138933.646006647
577935.3849677594,6138923.915376232
578071.9916319596,2050384143.4662457
578825.968886816,6138857.064988488
578291.4880035826,6138833.879641357
578564.8673263777,6138850.886739663
577721.0366415898,6138867.466440494
579090.4259929762,6138822.349707486
577968.4672299816,6138855.6583739985
578998.357823727,6138785.670865033
577807.6441938499,6138827.8835401675
578403.1326918697,6138837.815567294
578720.3549061153,6138807.108134201
578456.303056386,6138792.215770678
578081.7377071201,2050384016.289664
577648.046011377,6138840.949297209
577723.6549256187,6138771.594839026
578893.18820908,6138732.8568181265
578617.8482289284,2050323524.3264096
578013.1697229637,6138763.924154037
578315.8008956076,6138736.543696139
577399.8228135508,6138754.247641047
578116.5890284516,6138743.984635982
577956.3956746098,6138719.773548538
579171.1480342408,6138715.585623778
577527.8979701889,6138606.01198496
578788.8770646882,6138680.103435376
578473.5586179006,6138692.357513331
577872.1457364472,6138671.360122357
578199.0538301974,6138677.343613127
579066.3558491771,6138661.850582185
577758.3694590196,6138653.393507633
578663.1440833174,2050326621.9975348
579232.4854400019,6138610.808957571
578049.9658115103,6138692.342522117
578351.0509155913,6138633.6828666115
578108.9112442164,6138632.224839582
578618.4779200585,2050323340.9502313
577175.460777362,6138690.212365317
578963.6124612335,6138605.5628621895
577048.147245869,2050301282.2570977
578499.3800803274,6138599.781041501
579314.1215353038,6138615.396684564
577245.3175865244,6138624.628097867
577808.0649488146,6138602.10966627
578023.2022481596,6138591.593336368
576994.1342809137,2050307774.6483238
578250.6812908492,6138580.2091482645
579140.3252423365,6138522.931815923
576957.2191527982,2050301325.7070038
578860.6588696049,6138549.468463969
577932.00188514,6138543.965957839
576893.834307061,6138617.3548161145
579299.0676688702,6138506.372035581
578386.9089991774,6138543.865016988
578530.5507665777,6138501.938456261
578160.9475425646,6138533.4356272565
579035.7115457486,6138478.648295155
577831.4205365968,6138493.822391682
578765.8778586576,6138497.946335154
577285.2863700843,6138545.109265294
577457.3653414565,6138488.618369827
577108.0412349503,2050272416.5176952
578295.8307669496,6138493.792986339
578078.5544061733,6138488.685284966
577408.8694786819,6138332.934051411
578902.524002212,6138473.480583144
578680.2512612799,6138449.044609021
578424.6119734766,6138445.387885927
577747.6412800233,6138418.404942893
577097.8574227324,6138267.931220978
578207.4184992309,6138446.434008667
577986.7071622977,6138436.525861291
579224.641572069,6138445.89568184
579443.3796470047,6138431.725061801
578571.1709656474,6138376.552452959
578939.5965436161,6138415.14873426
578342.9634217004,6138402.606663046
578819.4716103044,6138404.292720169
578125.5675076678,6138401.17670963
579317.8034004602,6138404.565630497
577884.715399102,6138380.5655880375
579530.2807685718,6138386.96759904
579210.8376007933,6138374.113957277
579156.5474307486,6138391.402256794
579448.9226268837,6138354.280326319
578719.4186561756,6138370.445016153
578257.141835147,6138353.939667475
579082.2461565804,6138351.970780727
578031.6039777447,6138348.486578404
577627.1425152328,6138385.84259977
579604.8208401519,6138228.453292869
578456.692707838,6138326.963580323
578964.6832582898,6138323.739731468
579340.5349778968,6138323.293450672
577789.0461852375,6138332.311820472
577571.0849873839,6138283.593312742
577647.0371986767,6138307.521229871
578158.0858842036,6138297.001510513
578852.5768174162,6138296.907233571
578382.8597390164,6138302.100141331
579226.9133316939,6138290.40232424
577926.2774043583,6138292.429738676
353316.6219421855,2052514039.9229999
578770.5026034255,6138280.74742862
577692.275191518,6138347.486112313
578711.2253050186,6138265.780044856
579451.8601977291,6138273.202742263
579533.202960295,6138163.439248595
577722.2200359792,6138319.78007756
578642.1008682961,6138245.287342295
579130.2446695765,6138251.069098769
578082.1470124382,2050141532.7647934
578307.9805872252,6138265.104348654
579080.3241220514,6138265.237825881
578503.3658577638,6138208.080217611
577883.3903018372,2050141007.9550543
579365.8438681171,6138220.431983583
577846.6061022243,6138256.767290019
577753.4781355431,6138269.7614825815
578113.9122268489,2050141413.5855975
577971.4447425958,6138211.191752217
579252.8963142281,6138185.895984432
579763.4885627753,6138186.316256463
578879.9306571143,6138189.04620423
577851.5435462799,2050140819.3404374
579456.9299220063,6138111.597694627
577666.9860110871,6138196.703128031
578361.047327321,6138170.201362602
579138.3336200557,6138152.867319339
576804.7653426379,6138224.38321862
577893.7767501744,6138194.516212737
578310.1899614071,6138140.136485665
578240.8124175555,6138138.3797481395
579050.6405231118,6138108.605252415
578998.2669923658,6138131.536336573
576812.5877128927,6138178.8923618635
576862.6596374223,6138187.649496407
579358.1382083383,6138134.033126936
578029.5524274611,6138157.94342769
577563.0752613473,6138137.295700448
578104.196347578,2050141201.2658398
577955.6815617973,6138161.929844836
577368.3849886362,6138147.131365975
578910.0109339966,6138086.720157103
576922.0930670472,6138052.112579869
579273.8320120526,6138078.456171416
577946.9751385815,6138143.314740471
579360.7525111994,6138042.20623139
578004.6785011896,6138089.058842649
577841.1800427375,2050140972.353433
577873.0267913378,2050140870.9698803
576816.8246421855,6138133.5478482405
577647.21078951,6138075.691206031
577266.0553044323,6137995.972306315
579167.2853827456,6138042.287480025
578415.7884454994,6138062.69240963
578357.3039407386,6138036.768411939
576879.4586418532,6138006.204532239
579565.281267097,6138022.694366797
578270.1937160285,6138020.308780188
577520.190112089,6138010.409654007
577699.2349374577,6137974.564588454
578161.4177546665,6137993.2516259365
578919.3972012905,6137989.039618463
578966.5878384041,6137962.551421237
578072.3148664355,6137959.226134142
577995.482231879,6137954.081614186
579916.4867185955,6137979.799898242
579260.3120127933,6137976.432389917
579448.8330018595,4772217739.293477
577905.6787586416,6137932.348190169
578830.3092908163,6137945.079298818
579194.3740435195,6137937.909883234
578416.2493697668,6137944.551144587
577542.1975115433,6137887.209377414
579882.4443254889,6137612.853436834
579737.2341673743,6137864.059584568
579263.3335531685,6137859.431474896
578710.2464208284,6137899.5953804515
579085.833257514,6137905.049581228
578301.3057746992,6137910.925583762
577650.3457509483,2050028715.6132803
579374.1470764021,6137889.524423781
578192.6156419796,6137879.510024099
580169.2834035087,6137734.839323778
577441.3967925811,6137890.453656502
578509.0386171654,6137848.995395078
577112.0898476293,6137862.452886122
578839.9219496539,6137847.205010138
579204.3251559146,6137835.443654065
578433.4468791175,6137835.327027095
578889.2248296938,6137827.309102925
579333.533374511,6137795.431675406
578050.4030447021,6137837.469017212
578595.7790960063,6137846.821788884
579418.2415668007,6137833.4160124445
576994.8467043106,6137801.090088145
579116.08149619,6137799.810120115
578360.0352616082,6137814.979627825
578732.3682206019,6137801.695971449
577345.6362012546,6137870.754195511
577459.1649819869,6137818.5535572115
578307.5918342185,6137799.51075043
577392.014690042,6137809.410185233
577900.8511709747,6137806.839197093
578259.6286047657,6137739.981096094
577311.3529585247,6137796.588501435
579002.7707661595,6137761.931135677
577143.2089601146,6137767.598005276
579458.555171983,6137765.590997588
578623.9282816863,6137775.903292067
578201.0302912325,6137722.484097095
577782.6275328789,6137791.934437638
578096.1459894268,6137595.409984856
-9793088.406900557,2160228353.1913786
579543.1424727596,6137746.161271764
578669.467588419,2049972338.2328658
192925040.78873992,6137730.707859792
578488.53383792,6137646.692867559
578745.9641132562,6137710.792978244
577909.5695523869,6137728.118576467
579133.5615702138,6137687.249177561
579242.04292465,6137720.6642914275
577487.8061560085,6137698.1902949605
578813.1032131937,6137665.496094427
578391.6360724382,6137709.257117041
577792.1153715481,6137713.081226392
577405.845354963,6137689.823275484
579352.192413651,6137704.238656482
578338.1049867504,6137694.08644397
579582.9480456867,6137604.640454497
579454.5345868436,6137688.897947403
193709957.59909618,6137137.612406107
192925178.77421996,6137710.071935953
577321.9235783445,6137675.550762222
579042.9634597736,6137656.084461046
578666.4813242139,2049972601.2416015
577227.1134715469,6137660.2533789985
579226.1805184071,6137643.989094021
579335.4081158085,6137623.832616317
577098.7574021918,6137639.1483367635
577921.1063308677,6137627.691116087
578934.4307085545,6137620.301118712
579436.7907902626,6137604.894385358
578694.7979722356,2049972927.0843148
577803.6083002324,6137613.405141204
578396.408024568,6137568.094294258
577694.4438138824,6137600.06555573
578299.7604199104,6137592.633376048
